Roy Phan,"Fellowes Basic 104-Key Keyboard, Platinum",52518,-47.37,20.95,4,Alberta,Computer Peripherals,0.6
Ruben Dartt,2180,52673,-4.68,175.99,8.99,Alberta,Telephones and Communication,0.57
Ruben Dartt,Wilson Jones Impact Binders,52673,-16.53,5.18,5.74,Alberta,Binders and Binder Accessories,0.36
Adrian Shami,Acme® Forged Steel Scissors with Black Enamel Handles,53026,-17.58,9.31,3.98,Alberta,"Scissors, Rulers and Trimmers",0.56
Aaron Bergman,Canon S750 Color Inkjet Printer,54019,1219.87,120.97,26.3,Alberta,Office Machines,0.38
Tonja Turnell,Wirebound Voice Message Log Book,54913,14.99,4.76,0.88,Alberta,Paper,0.39
Victoria Brennan,Regeneration Desk Collection,55424,-4.13,1.76,4.86,Alberta,Office Furnishings,0.41
Erica Smith,Staples Standard Envelopes,55874,33.01,5.68,1.39,Alberta,Envelopes,0.38
Victoria Brennan,Xerox 1893,56327,331.56,40.99,17.48,Alberta,Paper,0.36
Victoria Brennan,Avanti 4.4 Cu. Ft. Refrigerator,56327,59.73,180.98,55.24,Alberta,Appliances,0.57
Victoria Brennan,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",56327,357.23,29.18,8.55,Alberta,Office Furnishings,0.42
Adrian Shami,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,56706,-129.57,99.99,19.99,Alberta,Office Machines,0.52
Raymond Book,Avery Round Ring Poly Binders,57125,-71.04,2.84,5.44,Alberta,Binders and Binder Accessories,0.36
Raymond Book,Lock-Up Easel 'Spel-Binder',57125,373.52,28.53,1.49,Alberta,Binders and Binder Accessories,0.38
Christopher Conant,Durable Pressboard Binders,57152,-2.66,3.8,1.49,Alberta,Binders and Binder Accessories,0.38
Christopher Conant,Park Ridge™ Embossed Executive Business Envelopes,57152,109.19,15.57,1.39,Alberta,Envelopes,0.38
Ruben Dartt,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,57216,-545.82,280.98,57,Alberta,Chairs & Chairmats,0.78
Ruben Dartt,"Sanford Uni-Blazer™ View Highlighters, Chisel Tip, Yellow",57216,4.48,2.2,1.2,Alberta,Pens & Art Supplies,0.41
Andy Yotov,"Avery Flip-Chart Easel Binder, Black",57281,-111.33,22.38,15.1,Alberta,Binders and Binder Accessories,0.38
Andy Yotov,"Bush Westfield Collection Bookcases, Fully Assembled",57281,-220.84,100.98,35.84,Alberta,Bookcases,0.62
Andrew Roberts,"Bush Westfield Collection Bookcases, Fully Assembled",57827,-111.4,100.98,35.84,Alberta,Bookcases,0.62
Andrew Roberts,Xerox 1952,57827,-77.03,4.98,5.49,Alberta,Paper,0.38
Tony Sayre,Accessory35,58949,548.44,35.99,1.1,Alberta,Telephones and Communication,0.55
Nicole Brennan,Xerox 1981,1222,-121.91,5.28,5.57,Alberta,Paper,0.4
Jessica Myrick,"ACCOHIDE® 3-Ring Binder, Blue, 1""",5767,-95.06,4.13,5.04,Alberta,Binders and Binder Accessories,0.38
Jessica Myrick,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",5767,756.1,82.99,5.5,Alberta,Computer Peripherals,0.44
Jessica Myrick,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",8961,-1291.39,100.8,60,Alberta,Tables,0.59
Nicole Brennan,Newell 336,11712,0.37,4.28,0.94,Alberta,Pens & Art Supplies,0.56
Jason Fortune,"Global Stack Chair without Arms, Black",14883,-211.58,25.98,14.36,Alberta,Chairs & Chairmats,0.6
Jason Fortune,i2000,14883,1557.64,125.99,2.5,Alberta,Telephones and Communication,0.6
Harry Greene,Self-Adhesive Ring Binder Labels,20193,-121.59,3.52,6.83,Alberta,Binders and Binder Accessories,0.38
Frank Hawley,Avery 474,36772,0.88,2.88,0.99,Alberta,Labels,0.36
Frank Hawley,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",36772,2713.95,808.49,55.3,Alberta,Office Machines,0.4
Jason Fortune,2160i,39492,1332.44,200.99,4.2,Alberta,Telephones and Communication,0.59
Grant Donatelli,Staples #10 Colored Envelopes,46212,72.28,7.78,2.5,Alberta,Envelopes,0.38
Mick Brown,"Seth Thomas 14"" Putty-Colored Wall Clock",46437,385.37,29.34,7.87,Alberta,Office Furnishings,0.54
Frank Hawley,"Global Leather Task Chair, Black",47360,-514.18,89.99,42,Alberta,Chairs & Chairmats,0.66
Harry Greene,Lock-Up Easel 'Spel-Binder',52706,480.53,28.53,1.49,Alberta,Binders and Binder Accessories,0.38
Harry Greene,Panasonic KX-P1131 Dot Matrix Printer,54279,1977.69,264.98,17.86,Alberta,Office Machines,0.58
Mick Brown,Bush Mission Pointe Library,55558,-323.18,150.98,66.27,Alberta,Bookcases,0.65
Mick Brown,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",55558,22.25,17.07,8.13,Alberta,Envelopes,0.38
Frank Hawley,"Executive Impressions 14""",56550,343.05,22.23,5.08,Alberta,Office Furnishings,0.41
Frank Hawley,Talkabout T8367,56550,-159.24,65.99,8.99,Alberta,Telephones and Communication,0.56
Grant Donatelli,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",56581,580.43,105.98,13.99,Alberta,Office Furnishings,0.65
Christopher Conant,Park Ridge™ Embossed Executive Business Envelopes,57152,109.19,15.57,1.39,Alberta,Envelopes,0.38
Ruben Dartt,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,57216,-545.82,280.98,57,Alberta,Chairs & Chairmats,0.78
Ruben Dartt,"Sanford Uni-Blazer™ View Highlighters, Chisel Tip, Yellow",57216,4.48,2.2,1.2,Alberta,Pens & Art Supplies,0.41
Andy Yotov,"Avery Flip-Chart Easel Binder, Black",57281,-111.33,22.38,15.1,Alberta,Binders and Binder Accessories,0.38
Andy Yotov,"Bush Westfield Collection Bookcases, Fully Assembled",57281,-220.84,100.98,35.84,Alberta,Bookcases,0.62
Andrew Roberts,"Bush Westfield Collection Bookcases, Fully Assembled",57827,-111.4,100.98,35.84,Alberta,Bookcases,0.62
Andrew Roberts,Xerox 1952,57827,-77.03,4.98,5.49,Alberta,Paper,0.38
Tony Sayre,Accessory35,58949,548.44,35.99,1.1,Alberta,Telephones and Communication,0.55
Nicole Brennan,Xerox 1981,1222,-121.91,5.28,5.57,Alberta,Paper,0.4
Jessica Myrick,"ACCOHIDE® 3-Ring Binder, Blue, 1""",5767,-95.06,4.13,5.04,Alberta,Binders and Binder Accessories,0.38
Jessica Myrick,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",5767,756.1,82.99,5.5,Alberta,Computer Peripherals,0.44
Jessica Myrick,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",8961,-1291.39,100.8,60,Alberta,Tables,0.59
Nicole Brennan,Newell 336,11712,0.37,4.28,0.94,Alberta,Pens & Art Supplies,0.56
Jason Fortune,"Global Stack Chair without Arms, Black",14883,-211.58,25.98,14.36,Alberta,Chairs & Chairmats,0.6
Jason Fortune,i2000,14883,1557.64,125.99,2.5,Alberta,Telephones and Communication,0.6
Harry Greene,Self-Adhesive Ring Binder Labels,20193,-121.59,3.52,6.83,Alberta,Binders and Binder Accessories,0.38
Frank Hawley,Avery 474,36772,0.88,2.88,0.99,Alberta,Labels,0.36
Frank Hawley,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",36772,2713.95,808.49,55.3,Alberta,Office Machines,0.4
Jason Fortune,2160i,39492,1332.44,200.99,4.2,Alberta,Telephones and Communication,0.59
Grant Donatelli,Staples #10 Colored Envelopes,46212,72.28,7.78,2.5,Alberta,Envelopes,0.38
Mick Brown,"Seth Thomas 14"" Putty-Colored Wall Clock",46437,385.37,29.34,7.87,Alberta,Office Furnishings,0.54
Frank Hawley,"Global Leather Task Chair, Black",47360,-514.18,89.99,42,Alberta,Chairs & Chairmats,0.66
Harry Greene,Lock-Up Easel 'Spel-Binder',52706,480.53,28.53,1.49,Alberta,Binders and Binder Accessories,0.38
Harry Greene,Panasonic KX-P1131 Dot Matrix Printer,54279,1977.69,264.98,17.86,Alberta,Office Machines,0.58
Mick Brown,Bush Mission Pointe Library,55558,-323.18,150.98,66.27,Alberta,Bookcases,0.65
Mick Brown,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",55558,22.25,17.07,8.13,Alberta,Envelopes,0.38
Frank Hawley,"Executive Impressions 14""",56550,343.05,22.23,5.08,Alberta,Office Furnishings,0.41
Frank Hawley,Talkabout T8367,56550,-159.24,65.99,8.99,Alberta,Telephones and Communication,0.56
Grant Donatelli,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",56581,580.43,105.98,13.99,Alberta,Office Furnishings,0.65
Nicole Brennan,Novimex Fabric Task Chair,33222,-626.08,60.98,30,British Columbia,Chairs & Chairmats,0.7
Nicole Brennan,Newell 335,33222,28.89,2.88,0.7,British Columbia,Pens & Art Supplies,0.56
Jay Fine,Hoover Portapower™ Portable Vacuum,33317,-1605.73,4.48,49,British Columbia,Appliances,0.6
Jay Fine,Peel & Stick Add-On Corner Pockets,33317,-90.59,2.16,6.05,British Columbia,Binders and Binder Accessories,0.37
Jay Fine,Filing/Storage Totes and Swivel Casters,33317,-36.9,9.71,9.45,British Columbia,Storage & Organization,0.6
Jay Fine,Accessory2,33317,10.98,55.99,1.25,British Columbia,Telephones and Communication,0.55
Juliana Krohn,"Bush Westfield Collection Bookcases, Fully Assembled",33445,-197.06,100.98,35.84,British Columbia,Bookcases,0.62
Juliana Krohn,"Hon Metal Bookcases, Black",33445,103.11,70.98,26.74,British Columbia,Bookcases,0.6
Juliana Krohn,"Lesro Round Back Collection Coffee Table, End Table",33445,-589.58,182.55,69,British Columbia,Tables,0.72
Yana Sorensen,3M Organizer Strips,33604,-56.3,5.4,7.78,British Columbia,Binders and Binder Accessories,0.37
Bradley Drucker,Belkin MediaBoard 104- Keyboard,33696,-101.41,27.48,4,British Columbia,Computer Peripherals,0.75
Adam Hart,Avery 498,33702,28.11,2.89,0.5,British Columbia,Labels,0.38
Benjamin Venier,i1000,33923,425.75,65.99,5.99,British Columbia,Telephones and Communication,0.58
Ivan Liston,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",33924,1542,500.98,28.14,British Columbia,Office Machines,0.38
Sara Luxemburg,StarTAC 7760,33987,270.6,65.99,3.99,British Columbia,Telephones and Communication,0.59
Tom Ashbrook,"Eldon® 400 Class™ Desk Accessories, Black Carbon",34243,-16.49,8.75,8.54,British Columbia,Office Furnishings,0.43
Tom Ashbrook,"Array® Parchment Paper, Assorted Colors",34243,-270.96,7.28,11.15,British Columbia,Paper,0.37
Tom Ashbrook,Belkin OmniView SE Rackmount Kit,34243,-1087.36,35.48,35,British Columbia,Storage & Organization,0.85
Joni Wasserman,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",34279,7.55,349.45,60,British Columbia,Tables,
Eric Murdock,Sterling Rubber Bands by Alliance,34406,-3.23,4.71,0.7,British Columbia,Rubber Bands,0.85
Brad Thomas,V2397,34597,-258.85,125.99,2.5,British Columbia,Telephones and Communication,0.58
Victoria Pisteka,3M Polarizing Light Filter Sleeves,34980,100.77,18.65,3.77,British Columbia,Office Furnishings,0.39
Victoria Pisteka,Home/Office Personal File Carts,34980,120.02,34.76,5.49,British Columbia,Storage & Organization,0.6
Victoria Pisteka,Bionaire Personal Warm Mist Humidifier/Vaporizer,34980,148.34,46.89,5.1,British Columbia,Appliances,0.46
Corey Lock,Computer Printout Paper with Letter-Trim Perforations,35361,67.03,18.97,9.03,British Columbia,Paper,0.37
Corey Lock,Southworth 25% Cotton Antique Laid Paper & Envelopes,35361,-5.05,8.34,4.82,British Columbia,Paper,0.4
Barry Pond,Magna Visual Magnetic Picture Hangers,35587,-144.24,4.82,5.72,British Columbia,Office Furnishings,0.47
Chris McAfee,Newell 320,35780,-4.5,4.28,1.6,British Columbia,Pens & Art Supplies,0.58
Karen Carlisle,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",35814,154.02,29.18,8.55,British Columbia,Office Furnishings,0.42
Bart Folk,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,35938,-448.25,280.98,57,British Columbia,Chairs & Chairmats,0.78
Bart Folk,Project Tote Personal File,35938,-226.62,14.03,9.37,British Columbia,Storage & Organization,0.56
Barry Weirich,Avery Hole Reinforcements,35968,-74.44,6.23,6.97,British Columbia,Binders and Binder Accessories,0.36
Michael Stewart,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",36033,-54.01,4.98,4.62,British Columbia,Computer Peripherals,0.64
Dave Poirier,Economy Rollaway Files,36067,1499.94,165.2,19.99,British Columbia,Storage & Organization,0.59
Aleksandra Gannaway,Prismacolor Color Pencil Set,36131,120.18,19.84,4.1,British Columbia,Pens & Art Supplies,0.44
Bryan Spruell,TimeportP7382,36160,79.54,205.99,8.99,British Columbia,Telephones and Communication,0.56
Christy Brittain,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",36196,-38.44,4.98,4.32,British Columbia,Computer Peripherals,0.64
Christy Brittain,Hon Valutask™ Swivel Chairs,36356,-593.8,100.98,45,British Columbia,Chairs & Chairmats,0.69
Christy Brittain,Avery 510,36356,47.98,3.75,0.5,British Columbia,Labels,0.37
Christy Brittain,"Staples Vinyl Coated Paper Clips, 800/Box",36647,38.7,7.89,2.82,British Columbia,Rubber Bands,0.4
Christy Brittain,"*Staples* vLetter Openers, 2/Pack",36647,-21.91,3.68,1.32,British Columbia,"Scissors, Rulers and Trimmers",0.83
Christy Brittain,Filing/Storage Totes and Swivel Casters,36647,-119.77,9.71,9.45,British Columbia,Storage & Organization,0.6
Harold Dahlen,US Robotics 56K V.92 External Faxmodem,36737,-119.92,99.99,19.99,British Columbia,Computer Peripherals,0.52
Harold Dahlen,Newell 351,36737,-31.24,3.28,4.2,British Columbia,Pens & Art Supplies,0.56
Bobby Trafton,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",36832,210.53,12.97,1.49,British Columbia,Binders and Binder Accessories,0.35
Bobby Trafton,Fuji Slim Jewel Case CD-R,36832,-25.65,2.12,1.99,British Columbia,Computer Peripherals,0.55
Karen Carlisle,Fellowes PB300 Plastic Comb Binding Machine,36836,6919.87,387.99,19.99,British Columbia,Binders and Binder Accessories,0.38
Speros Goranitis,SAFCO Arco Folding Chair,36867,1167.38,276.2,24.49,British Columbia,Chairs & Chairmats,
Speros Goranitis,Newell 346,36867,2.81,2.88,0.7,British Columbia,Pens & Art Supplies,0.56
Grant Thornton,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",37250,128.11,35.94,6.66,British Columbia,Envelopes,0.4
Tom Prescott,*Staples* Letter Opener,37473,-195.93,2.18,5,British Columbia,"Scissors, Rulers and Trimmers",0.81
Bryan Spruell,Brown Kraft Recycled Envelopes,37505,-23.1,16.98,12.39,British Columbia,Envelopes,0.35
Bryan Spruell,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,37505,600.4,225.04,11.79,British Columbia,Appliances,0.42
Bryan Spruell,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",37505,-44.3,9.49,5.76,British Columbia,Office Machines,0.39
Alan Schoenberger,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,37537,-193.08,291.73,48.8,British Columbia,Chairs & Chairmats,0.56
Alan Schoenberger,Hon Valutask™ Swivel Chairs,37537,-1049.85,100.98,45,British Columbia,Chairs & Chairmats,0.69
Alan Schoenberger,"Dual Level, Single-Width Filing Carts",37537,1438.49,155.06,7.07,British Columbia,Storage & Organization,0.59
Patrick Bzostek,Xerox 190,37606,3.25,4.98,4.86,British Columbia,Paper,0.38
Patrick Bzostek,Barrel Sharpener,37606,-115.48,3.57,4.17,British Columbia,Pens & Art Supplies,0.59
Patrick Bzostek,Newell 342,37606,-57.84,3.28,3.97,British Columbia,Pens & Art Supplies,0.56
Victoria Pisteka,Sharp EL500L Fraction Calculator,37668,-4.85,13.99,7.51,British Columbia,Office Machines,0.39
Tamara Willingham,"BOSTON® Ranger® #55 Pencil Sharpener, Black",37830,148.89,25.99,5.37,British Columbia,Pens & Art Supplies,0.56
Bobby Trafton,Avery Self-Adhesive Photo Pockets for Polaroid Photos,37957,-37.2,6.81,5.48,British Columbia,Binders and Binder Accessories,0.37
Denny Ordway,O'Sullivan 3-Shelf Heavy-Duty Bookcases,38406,-226.24,58.14,36.61,British Columbia,Bookcases,0.61
Roland Fjeld,"80 Minute CD-R Spindle, 100/Pack - Staples",38594,247.94,39.48,1.99,British Columbia,Computer Peripherals,0.54
Elizabeth Moffitt,"Memorex 4.7GB DVD-RAM, 3/Pack",38657,569.3,31.78,1.99,British Columbia,Computer Peripherals,0.42
Corey Lock,Bretford CR4500 Series Slim Rectangular Table,38850,-4560.43,348.21,40.19,British Columbia,Tables,0.62
David Kendrick,GBC Wire Binding Strips,38913,-4.3,31.74,12.62,British Columbia,Binders and Binder Accessories,0.37
Julia Barnett,"Dual Level, Single-Width Filing Carts",38948,197.16,155.06,7.07,British Columbia,Storage & Organization,0.59
Julia Barnett,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,38948,1839.2,179.99,13.99,British Columbia,Telephones and Communication,0.57
Adam Hart,"6"" Cubicle Wall Clock, Black",39041,-158.58,8.09,7.96,British Columbia,Office Furnishings,0.49
Adam Hart,Coloredge Poster Frame,39041,36.32,14.2,5.3,British Columbia,Office Furnishings,0.46
Shirley Jackson,StarTAC 7760,39136,662.05,65.99,3.99,British Columbia,Telephones and Communication,0.59
Adam Hart,Xerox 1880,39232,-47.01,35.44,19.99,British Columbia,Paper,0.38
Adam Hart,Xerox 194,39232,435.11,55.48,14.3,British Columbia,Paper,0.37
Bradley Drucker,Eldon Radial Chair Mat for Low to Medium Pile Carpets,39617,202.47,39.98,9.2,British Columbia,Office Furnishings,0.65
Bradley Drucker,Newell 312,39617,34.24,5.84,1.2,British Columbia,Pens & Art Supplies,0.55
Karen Carlisle,CF 688,39649,-202.85,155.99,8.99,British Columbia,Telephones and Communication,0.58
Karen Carlisle,Xerox 1983,39649,-17.48,5.98,5.46,British Columbia,Paper,0.36
Grant Thornton,Trimflex™ Flexible Post Binders,39654,330.03,21.38,2.99,British Columbia,Binders and Binder Accessories,0.37
Brendan Murry,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",39808,655.36,39.98,9.83,British Columbia,Envelopes,0.4
Brendan Murry,i2000,39808,868.47,125.99,2.5,British Columbia,Telephones and Communication,0.6
Benjamin Venier,Xerox 1898,39841,-123.07,6.68,6.92,British Columbia,Paper,0.37
Jennifer Patt,Acco 3-Hole Punch,39847,-127.01,4.38,6.21,British Columbia,Binders and Binder Accessories,0.37
Jennifer Patt,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,39847,379.11,64.98,6.88,British Columbia,Storage & Organization,0.73
Jennifer Patt,CF 688,39847,142.55,155.99,8.99,British Columbia,Telephones and Communication,0.58
Jennifer Patt,Fellowes 17-key keypad for PS/2 interface,39907,-99.38,30.73,4,British Columbia,Computer Peripherals,0.75
Jennifer Patt,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,40068,-90.41,160.98,30,British Columbia,Chairs & Chairmats,0.62
Jennifer Patt,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,40068,-110.07,64.98,6.88,British Columbia,Storage & Organization,0.73
Jennifer Patt,Bretford CR4500 Series Slim Rectangular Table,40068,1903.1,348.21,40.19,British Columbia,Tables,0.62
Jeremy Pistek,Avery Durable Binders,40420,-2.61,2.88,1.49,British Columbia,Binders and Binder Accessories,0.36
Jeremy Pistek,Accessory21,40420,450.02,20.99,0.99,British Columbia,Telephones and Communication,0.37
David Bremer,Xerox 1983,40485,-63.77,5.98,5.46,British Columbia,Paper,0.36
David Bremer,StarTAC 7760,40485,-190.42,65.99,3.99,British Columbia,Telephones and Communication,0.59
Nora Paige,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",40998,385.46,29.89,1.99,British Columbia,Computer Peripherals,0.5
Nora Paige,EcoTones® Memo Sheets,40998,28.4,4,1.3,British Columbia,Paper,0.37
Harold Dahlen,"Lifetime Advantage™ Folding Chairs, 4/Carton",41091,1318.83,218.08,18.06,British Columbia,Chairs & Chairmats,0.57
Bobby Trafton,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,41152,541.92,76.72,19.95,British Columbia,Appliances,0.54
Bobby Trafton,Staples® General Use 3-Ring Binders,41152,-15.12,1.88,1.49,British Columbia,Binders and Binder Accessories,0.37
Nicole Brennan,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",41157,1116.98,107.53,5.81,British Columbia,Office Furnishings,0.65
Jennifer Patt,GBC Plastic Binding Combs,41349,-335.69,7.38,11.51,British Columbia,Binders and Binder Accessories,0.36
Jennifer Patt,"DAX Metal Frame, Desktop, Stepped-Edge",41349,-7.48,20.24,8.99,British Columbia,Office Furnishings,0.46
Jennifer Patt,Eldon Simplefile® Box Office®,41349,-70.43,12.44,6.27,British Columbia,Storage & Organization,0.57
Alejandro Savely,Avery 493,41440,37.77,4.91,0.5,British Columbia,Labels,0.36
Alejandro Savely,Hon 94000 Series Round Tables,41440,173.48,296.18,54.12,British Columbia,Tables,0.76
Charles Crestani,Sanford Pocket Accent® Highlighters,41539,-8.44,1.6,1.29,British Columbia,Pens & Art Supplies,0.42
Charles Crestani,V 3600 Series,41539,398.22,65.99,8.99,British Columbia,Telephones and Communication,0.58
Brendan Murry,Staples SlimLine Pencil Sharpener,41574,-38.94,11.97,5.81,British Columbia,Pens & Art Supplies,0.6
Muhammed Lee,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,41831,431.95,80.97,30.06,British Columbia,Office Machines,0.4
Muhammed Lee,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),41831,-96.29,5.28,5.66,British Columbia,Paper,0.4
Victoria Pisteka,GBC VeloBinder Electric Binding Machine,41888,690.27,120.98,9.07,British Columbia,Binders and Binder Accessories,0.35
Victoria Pisteka,"Imation 3.5 IBM Formatted Diskettes, 10/Box",41888,-41.83,8.32,2.38,British Columbia,Computer Peripherals,0.74
Victoria Pisteka,V3682,41888,372.4,125.99,4.2,British Columbia,Telephones and Communication,0.59
Patrick Bzostek,Avery Durable Binders,42054,6.74,2.88,1.49,British Columbia,Binders and Binder Accessories,0.36
Jeremy Pistek,Unpadded Memo Slips,42148,-10.64,3.98,2.97,British Columbia,Paper,0.35
Maureen Gastineau,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",42306,-7.41,8.69,2.99,British Columbia,Binders and Binder Accessories,0.39
Adam Hart,Eldon Image Series Black Desk Accessories,42338,-44.47,4.14,6.6,British Columbia,Office Furnishings,0.49
Adam Hart,SC-3160,42338,344.13,65.99,8.99,British Columbia,Telephones and Communication,0.59
Berenike Kampe,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",42343,239.23,70.98,26.85,British Columbia,Bookcases,
Berenike Kampe,Xerox 1893,42343,230.37,40.99,17.48,British Columbia,Paper,0.36
Julia Barnett,"Avery Flip-Chart Easel Binder, Black",42467,-48.21,22.38,15.1,British Columbia,Binders and Binder Accessories,0.38
Julia Barnett,Belkin ErgoBoard™ Keyboard,42467,53.63,30.98,6.5,British Columbia,Computer Peripherals,0.64
Julia Barnett,T28 WORLD,42467,-253.37,195.99,8.99,British Columbia,Telephones and Communication,0.6
Bobby Elias,Xerox 1920,42529,-33.95,5.98,7.5,British Columbia,Paper,0.4
Jeremy Pistek,Storex DuraTech Recycled Plastic Frosted Binders,42563,-14.36,4.24,5.41,British Columbia,Binders and Binder Accessories,0.35
Tom Prescott,Bevis Round Conference Table Top & Single Column Base,42567,-18.81,146.34,43.75,British Columbia,Tables,0.65
Noel Staavos,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",42691,1170.35,46.94,6.77,British Columbia,Office Furnishings,0.44
Noel Staavos,Fellowes Super Stor/Drawer® Files,42691,-139.75,161.55,19.99,British Columbia,Storage & Organization,0.66
David Bremer,T65,42919,-475.66,195.99,4.2,British Columbia,Telephones and Communication,0.56
Bryan Spruell,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",43010,74.83,5.68,1.46,British Columbia,Paper,0.39
Bryan Spruell,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",43010,83.16,10.14,2.27,British Columbia,Paper,0.36
Adam Hart,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,43043,28.81,225.04,11.79,British Columbia,Appliances,0.42
Bobby Elias,Okidata ML184 Turbo Dot Matrix Printers,43170,1494.01,306.14,26.53,British Columbia,Office Machines,0.56
Bobby Elias,Xerox 197,43170,65.01,30.98,17.08,British Columbia,Paper,0.4
Damala Kotsonis,"Global Push Button Manager's Chair, Indigo",43397,-319.26,60.89,32.41,British Columbia,Chairs & Chairmats,0.56
Jill Matthias,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,43494,-4858.67,1938.02,13.99,British Columbia,Office Machines,0.38
Tim Taslimi,R280,43682,62.16,155.99,8.99,British Columbia,Telephones and Communication,0.55
Grant Thornton,"Wilson Jones 1"" Hanging DublLock® Ring Binders",43814,-12.88,5.28,2.99,British Columbia,Binders and Binder Accessories,0.37
Grant Thornton,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",43814,13.8,4.2,2.26,British Columbia,Paper,0.36
Corey Catlett,JM Magazine Binder,43815,202.83,16.51,2.99,British Columbia,Binders and Binder Accessories,0.37
Corey Catlett,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",43815,539.45,55.48,6.79,British Columbia,Paper,0.37
Corey Catlett,Space Solutions™ Industrial Galvanized Steel Shelving.,43815,-1097.97,78.8,35,British Columbia,Storage & Organization,0.83
Deborah Brumfield,KF 788,43844,170.57,45.99,4.99,British Columbia,Telephones and Communication,0.56
Jill Matthias,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",43846,-8.28,3.6,2.2,British Columbia,Paper,0.39
Harold Dahlen,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",43974,15.83,7.64,1.39,British Columbia,Envelopes,0.36
Dan Campbell,"Wilson Jones Hanging View Binder, White, 1""",44000,-51.3,7.1,6.05,British Columbia,Binders and Binder Accessories,0.39
Dan Campbell,"Seth Thomas 13 1/2"" Wall Clock",44000,89.95,17.78,5.03,British Columbia,Office Furnishings,0.54
Maris LaWare,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,44003,0.86,5.34,2.99,British Columbia,Binders and Binder Accessories,0.38
Elizabeth Moffitt,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",44069,26.71,9.11,2.15,British Columbia,Paper,0.4
Elizabeth Moffitt,White GlueTop Scratch Pads,44069,247.79,15.04,1.97,British Columbia,Paper,0.39
Alan Schoenberger,Ibico Ibimaster 300 Manual Binding System,44099,4592.74,367.99,19.99,British Columbia,Binders and Binder Accessories,0.4
Alan Schoenberger,Storex DuraTech Recycled Plastic Frosted Binders,44099,-67.46,4.24,5.41,British Columbia,Binders and Binder Accessories,0.35
Mark Packer,"Master Big Foot® Doorstop, Beige",44133,-46.68,5.28,3.96,British Columbia,Office Furnishings,0.54
Juliana Krohn,GBC DocuBind 200 Manual Binding Machine,44261,5979.56,420.98,19.99,British Columbia,Binders and Binder Accessories,0.35
